panel,model,condition_id,horizon,endpoint,cumulative
B,mlp_koopman,B_h11_p06,29,0.015496959357640805,0.010076438478816068
B,mlp_koopman,B_h11_p06,30,0.014696745364302469,0.010264011698497383
B,mlp_koopman,B_h11_p06,31,0.017032240411308543,0.010550332968045324
B,mlp_koopman,B_h11_p06,32,0.019835398949491958,0.010960209779756801
B,mlp_koopman,B_h11_p06,33,0.018500140353607607,0.01126309815607835
B,mlp_koopman,B_h11_p06,34,0.01728732469735398,0.011485470537130274
B,mlp_koopman,B_h11_p06,35,0.01707522744209731,0.011682353639834166
B,mlp_koopman,B_h11_p06,36,0.021700125213177,0.012073391270892976
B,mlp_koopman,B_h11_p06,37,0.021545535596869864,0.012424707368611943
B,mlp_koopman,B_h11_p06,38,0.022528125526209763,0.012793224469023623
B,mlp_koopman,B_h11_p06,39,0.021823659279172722,0.013102752316365426
B,mlp_koopman,B_h11_p06,40,0.022871056142962736,0.013433807931289734
B,mlp_koopman,B_h11_p06,41,0.024703222985349268,0.013818454475063236
B,mlp_koopman,B_h11_p06,42,0.023457267217732523,0.014124598968246608
B,mlp_koopman,B_h11_p06,43,0.02404950349976764,0.014433132950654577
B,mlp_koopman,B_h11_p06,44,0.026097327951368904,0.014800667657979265
B,mlp_koopman,B_h11_p06,45,0.026427030345785297,0.015156236347723891
B,mlp_koopman,B_h11_p06,46,0.028373478896698317,0.015563384994891887
B,mlp_koopman,B_h11_p06,47,0.029716534445071573,0.015995440995689537
B,mlp_koopman,B_h11_p06,48,0.0303946222309308,0.01642468752553512
B,mlp_koopman,B_h11_p06,49,0.028410142588589277,0.016755208448118078
B,mlp_koopman,B_h11_p06,50,0.030231259253035388,0.017128947739355575
B,mlp_koopman,B_h11_p06,51,0.03197706693928704,0.017541309977977624
B,mlp_koopman,B_h11_p06,52,0.032501391107237404,0.017946992337920697
B,mlp_koopman,B_h11_p06,53,0.033214633997987186,0.018352999692325362
B,mlp_koopman,B_h11_p06,54,0.033877943599064195,0.018757636835356972
B,mlp_koopman,B_h11_p06,55,0.036072145924393124,0.019212232113249815
B,mlp_koopman,B_h11_p06,56,0.03827513832816339,0.019714945684219384
B,mlp_koopman,B_h11_p06,57,0.03892740116426507,0.020210024969376128
B,mlp_koopman,B_h11_p06,58,0.03955397538584591,0.020697279596688996
B,mlp_koopman,B_h11_p06,59,0.041450585573388134,0.021218811306016966
B,mlp_koopman,B_h11_p06,60,0.043357913795022796,0.021773052124831393
B,mlp_koopman,B_h11_p06,61,0.04296597288377105,0.022283575792345807
B,mlp_koopman,B_h11_p06,62,0.04408366422921088,0.022801171520397467
B,mlp_koopman,B_h11_p06,63,0.04434411807965675,0.02329922439468774
B,mlp_koopman,B_h11_p06,64,0.045344669147351475,0.02380123816235248
B,mlp_koopman,B_h11_p06,65,0.04628640100587932,0.024305226710440005
B,mlp_koopman,B_h11_p06,66,0.04799199153160941,0.02483326038381171
B,mlp_koopman,B_h11_p06,67,0.049753237755087075,0.02538567549783924
B,mlp_koopman,B_h11_p06,68,0.050831005830936686,0.02594132803815395
B,mlp_koopman,B_h11_p06,69,0.05439660612726022,0.026572231551495958
B,mlp_koopman,B_h11_p06,70,0.056337935306595914,0.027227539561162306
B,mlp_koopman,B_h11_p06,71,0.06061608984111158,0.027975853291987613
B,mlp_koopman,B_h11_p06,72,0.06486016274134468,0.02881330585696031
B,mlp_koopman,B_h11_p06,73,0.06840020081618042,0.029714039453950885
B,mlp_koopman,B_h11_p06,74,0.07669309344349355,0.030829805877068486
B,mlp_koopman,B_h11_p06,75,0.08394886076851078,0.03212116728373832
B,mlp_koopman,B_h11_p06,76,0.0929793150669153,0.03364439757568844
B,mlp_koopman,B_h11_p06,77,0.0962375853628892,0.035178492902390904
B,mlp_koopman,B_h11_p06,78,0.09960280892113578,0.036726684473249525
B,mlp_koopman,B_h11_p06,79,0.10623438923054215,0.03840094852174405
B,mlp_koopman,B_h11_p06,80,0.110751612677677,0.04011887253103386
B,mlp_koopman,B_h11_p06,81,0.11432102307543766,0.041844983027442384
B,mlp_koopman,B_h11_p06,82,0.12133124848175231,0.04369412569046813
B,mlp_koopman,B_h11_p06,83,0.13107894820712532,0.04575131487887944
B,mlp_koopman,B_h11_p06,84,0.1397855513923238,0.04796752049306325
B,mlp_koopman,B_h11_p06,85,0.14251947061091794,0.0501275987587936
B,mlp_koopman,B_h11_p06,86,0.14699618264763317,0.05229543213248391
B,mlp_koopman,B_h11_p06,87,0.1546899973185913,0.05457493491825076
B,mlp_koopman,B_h11_p06,88,0.16283605637020476,0.0569727234985408
B,mlp_koopman,B_h11_p06,89,0.1639039372916601,0.0592559605184431
B,mlp_koopman,B_h11_p06,90,0.16926621020928706,0.061567846784245275
B,mlp_koopman,B_h11_p06,91,0.17500448880720787,0.06391792034836204
B,mlp_koopman,B_h11_p06,92,0.17796222485687996,0.06622188515554864
B,mlp_koopman,B_h11_p06,93,0.1801790347693447,0.06846359894113442
B,mlp_koopman,B_h11_p06,94,0.18685081704044354,0.07077299755286857
B,mlp_koopman,B_h11_p06,95,0.19447453084376576,0.07317241055516016
B,mlp_koopman,B_h11_p06,96,0.20385356044284889,0.07570539338574325
B,mlp_koopman,B_h11_p06,97,0.20795827579839268,0.07821804554170253
B,mlp_koopman,B_h11_p06,98,0.22004318078682278,0.08093024700711983
B,mlp_koopman,B_h11_p06,99,0.23170118390526492,0.08382018493945607
B,mlp_koopman,B_h11_p06,100,0.24003213766441617,0.08678547943273267
A,lstm_koopman,A_h00_p00,1,0.0031845978015193244,0.0031845978015193244
A,lstm_koopman,A_h00_p00,2,0.010710388987513956,0.007901078895356696
A,lstm_koopman,A_h00_p00,3,0.018689815938190888,0.012571970347095639
A,lstm_koopman,A_h00_p00,4,0.01484635613759074,0.013177420136249491
A,lstm_koopman,A_h00_p00,5,0.013172940397403651,0.013176524310321621
A,lstm_koopman,A_h00_p00,6,0.010490054861416784,0.012768093145924449
A,lstm_koopman,A_h00_p00,7,0.009702672957433338,0.012376747080236075
A,lstm_koopman,A_h00_p00,8,0.008833864907038653,0.011991268944594305
A,lstm_koopman,A_h00_p00,9,0.009030412931530564,0.01169934758355111
A,lstm_koopman,A_h00_p00,10,0.010838538407605921,0.011616137566936083
A,lstm_koopman,A_h00_p00,11,0.01093820788552672,0.011556151103069963
A,lstm_koopman,A_h00_p00,12,0.0052248257186667275,0.011166503911540076
A,lstm_koopman,A_h00_p00,13,0.006183920602276158,0.010864658971222433
A,lstm_koopman,A_h00_p00,14,0.007356859380604692,0.010652477811149736
A,lstm_koopman,A_h00_p00,15,0.006203407366213815,0.01041516916870043
A,lstm_koopman,A_h00_p00,16,0.008209492858422193,0.010291173418220481
A,lstm_koopman,A_h00_p00,17,0.009680494198317745,0.01025625769700645
A,lstm_koopman,A_h00_p00,18,0.01231342668514046,0.010381244974140728
A,lstm_koopman,A_h00_p00,19,0.011002957242552978,0.010414891964261779
A,lstm_koopman,A_h00_p00,20,0.009542625255000268,0.010373020810436602
A,lstm_koopman,A_h00_p00,21,0.00929995470800402,0.01032445172589242
A,lstm_koopman,A_h00_p00,22,0.009462494225237246,0.010286838831528616
A,lstm_koopman,A_h00_p00,23,0.00895061493583662,0.010232371217681852
A,lstm_koopman,A_h00_p00,24,0.008025209200545485,0.010149993143779975
A,lstm_koopman,A_h00_p00,25,0.008562780327422463,0.01009129895818457
A,lstm_koopman,A_h00_p00,26,0.01355083452230039,0.010245980417925238
A,lstm_koopman,A_h00_p00,27,0.017105290931482442,0.010579634455436589
A,lstm_koopman,A_h00_p00,28,0.020005570259849195,0.011055536431563552
A,lstm_koopman,A_h00_p00,29,0.018743905519789737,0.011407243307236727
A,lstm_koopman,A_h00_p00,30,0.016825984813529118,0.011628620670841302
A,lstm_koopman,A_h00_p00,31,0.018629530388277915,0.01191881673559448
A,lstm_koopman,A_h00_p00,32,0.017633341970178087,0.012138187046356198
A,lstm_koopman,A_h00_p00,33,0.016585646728788,0.012296614944558866
A,lstm_koopman,A_h00_p00,34,0.01412613832277014,0.01235429215012377
A,lstm_koopman,A_h00_p00,35,0.015367946745572502,0.01245052375400384
A,lstm_koopman,A_h00_p00,36,0.021383027462540286,0.012783211456045732
A,lstm_koopman,A_h00_p00,37,0.022072784710883142,0.01312104318691022
A,lstm_koopman,A_h00_p00,38,0.021895871574872838,0.013425638122240478
A,lstm_koopman,A_h00_p00,39,0.01897767976774659,0.013596348652904985
A,lstm_koopman,A_h00_p00,40,0.020171238530110856,0.01379895470207918
A,lstm_koopman,A_h00_p00,41,0.021590069665792723,0.014040513803897694
A,lstm_koopman,A_h00_p00,42,0.018994601552076416,0.014178598922569093
A,lstm_koopman,A_h00_p00,43,0.0200036790471664,0.014340963613401782
A,lstm_koopman,A_h00_p00,44,0.02005931989034404,0.014495999072614396
A,lstm_koopman,A_h00_p00,45,0.021508022579592164,0.014688234563204127
A,lstm_koopman,A_h00_p00,46,0.022574144608604636,0.014904101099651332
A,lstm_koopman,A_h00_p00,47,0.024302197963762172,0.015164824491234028
A,lstm_koopman,A_h00_p00,48,0.0247830657249118,0.015426492184491204
A,lstm_koopman,A_h00_p00,49,0.022597581298183154,0.015605814205753292
A,lstm_koopman,A_h00_p00,50,0.023940531010789988,0.01581561218497638
A,lstm_koopman,A_h00_p00,51,0.024355868583204147,0.01602686945672062
A,lstm_koopman,A_h00_p00,52,0.024933415137123393,0.016244267014811194
A,lstm_koopman,A_h00_p00,53,0.025343551710944275,0.01646256965283551
A,lstm_koopman,A_h00_p00,54,0.02524848479363269,0.016667413628717386
A,lstm_koopman,A_h00_p00,55,0.02913198807059823,0.016975928032345843
A,lstm_koopman,A_h00_p00,56,0.029656587932075,0.017284143486020385
A,lstm_koopman,A_h00_p00,57,0.030401967920647022,0.017598749034483156
A,lstm_koopman,A_h00_p00,58,0.031739655636926795,0.017937254572122658
A,lstm_koopman,A_h00_p00,59,0.033548648071715204,0.018313062708137144
A,lstm_koopman,A_h00_p00,60,0.036704365316641986,0.01876785288406533
A,lstm_koopman,A_h00_p00,61,0.036564564962461785,0.01919311075324636
A,lstm_koopman,A_h00_p00,62,0.037819973522833165,0.01963425903250327
A,lstm_koopman,A_h00_p00,63,0.03779192882686397,0.020051317419130518
A,lstm_koopman,A_h00_p00,64,0.03979529931902021,0.020506535411448028
A,lstm_koopman,A_h00_p00,65,0.039374946786152616,0.020926074308455306
A,lstm_koopman,A_h00_p00,66,0.040304217635223,0.021351306839140334
A,lstm_koopman,A_h00_p00,67,0.04092979474115888,0.02177332893474326
A,lstm_koopman,A_h00_p00,68,0.04236019953896333,0.022214728371231344
A,lstm_koopman,A_h00_p00,69,0.04456496996718174,0.02269636988068253
A,lstm_koopman,A_h00_p00,70,0.04319482407253123,0.023117535713995153
A,lstm_koopman,A_h00_p00,71,0.04593541195250207,0.02359263853181511
A,lstm_koopman,A_h00_p00,72,0.0455201661965562,0.024034575680429486
A,lstm_koopman,A_h00_p00,73,0.04378578967757473,0.024413328664651606
A,lstm_koopman,A_h00_p00,74,0.04515604547966932,0.024809502170187504
A,lstm_koopman,A_h00_p00,75,0.0466931185748586,0.025226465142584854
A,lstm_koopman,A_h00_p00,76,0.05007596165004499,0.025709841629952573
A,lstm_koopman,A_h00_p00,77,0.04840403877149236,0.026131198369601455
A,lstm_koopman,A_h00_p00,78,0.05169493355829392,0.02661477559297365
A,lstm_koopman,A_h00_p00,79,0.05468382270628487,0.027152017034707668
A,lstm_koopman,A_h00_p00,80,0.0541409918009422,0.027652435988620667
A,lstm_koopman,A_h00_p00,81,0.05660172996303802,0.028191657360480557
A,lstm_koopman,A_h00_p00,82,0.059733437456874525,0.028785247041480715
A,lstm_koopman,A_h00_p00,83,0.06159286594749841,0.02939922501421616
A,lstm_koopman,A_h00_p00,84,0.0622680727519652,0.03000305752146942
A,lstm_koopman,A_h00_p00,85,0.06013076504291433,0.03053081752592651
A,lstm_koopman,A_h00_p00,86,0.060591550842879344,0.031048060200738383
A,lstm_koopman,A_h00_p00,87,0.0611805774192358,0.031558287376323726
A,lstm_koopman,A_h00_p00,88,0.06066605594832882,0.03203795494646348
A,lstm_koopman,A_h00_p00,89,0.057877921947574996,0.032442817954594694
A,lstm_koopman,A_h00_p00,90,0.06007259000666197,0.032877628149856446
A,lstm_koopman,A_h00_p00,91,0.062414992733254945,0.03334470158519401
A,lstm_koopman,A_h00_p00,92,0.0628917602343421,0.03380498158743819
A,lstm_koopman,A_h00_p00,93,0.0642154094078978,0.034275776357584865
A,lstm_koopman,A_h00_p00,94,0.06463660297268323,0.03473868605364358
A,lstm_koopman,A_h00_p00,95,0.0668871354093079,0.035230199650482664
A,lstm_koopman,A_h00_p00,96,0.06816587425742182,0.03573010056857715
A,lstm_koopman,A_h00_p00,97,0.06758405855605334,0.036201761831081126
A,lstm_koopman,A_h00_p00,98,0.06976694238101637,0.03669961901843142
A,lstm_koopman,A_h00_p00,99,0.06945369903583117,0.03717502906975355
A,lstm_koopman,A_h00_p00,100,0.06802441769879457,0.037608990580794
A,lstm_koopman,A_h00_p01,1,0.0031092718312393276,0.0031092718312393276
A,lstm_koopman,A_h00_p01,2,0.010810651573456878,0.007954173708287495
A,lstm_koopman,A_h00_p01,3,0.017726547812581442,0.012121169582112115
A,lstm_koopman,A_h00_p01,4,0.013419175136589603,0.012458355805055343
A,lstm_koopman,A_h00_p01,5,0.011199525728715314,0.012216970933988349
A,lstm_koopman,A_h00_p01,6,0.01099066816142083,0.012021277529475603
A,lstm_koopman,A_h00_p01,7,0.009033686502946734,0.011641515441836186
A,lstm_koopman,A_h00_p01,8,0.012676891165862165,0.011775916854478288
A,lstm_koopman,A_h00_p01,9,0.016581642194131087,0.012402188874741583
A,lstm_koopman,A_h00_p01,10,0.016636875278458543,0.012888422009671548
A,lstm_koopman,A_h00_p01,11,0.01893212846440553,0.013549705488871217
A,lstm_koopman,A_h00_p01,12,0.013860071492153478,0.013575840332965949
A,lstm_koopman,A_h00_p01,13,0.011304268603890201,0.013414767344016294
A,lstm_koopman,A_h00_p01,14,0.013126439514336407,0.013394378330229892
A,lstm_koopman,A_h00_p01,15,0.012549790766045501,0.013339736229821464
A,lstm_koopman,A_h00_p01,16,0.013295584751911232,0.01333698104452762
A,lstm_koopman,A_h00_p01,17,0.011684381473634408,0.01324547821741184
A,lstm_koopman,A_h00_p01,18,0.013895546682590397,0.013282427828071871
A,lstm_koopman,A_h00_p01,19,0.019915670932962277,0.013711781240295982
A,lstm_koopman,A_h00_p01,20,0.028131557908126673,0.014770968995281264
A,lstm_koopman,A_h00_p01,21,0.03584965341970427,0.01640096999382328
A,lstm_koopman,A_h00_p01,22,0.041681658348648704,0.018323096198014924
A,lstm_koopman,A_h00_p01,23,0.04431144328433985,0.02016205303570877
A,lstm_koopman,A_h00_p01,24,0.04657934759708049,0.021908263683205354
A,lstm_koopman,A_h00_p01,25,0.047593754172588716,0.023481476835113518
A,lstm_koopman,A_h00_p01,26,0.050766391043109135,0.025085791502892314
A,lstm_koopman,A_h00_p01,27,0.05662140819720693,0.026920805794394022
A,lstm_koopman,A_h00_p01,28,0.06603510987750895,0.02923326134074763
A,lstm_koopman,A_h00_p01,29,0.07994790213701426,0.03233446276000706
A,lstm_koopman,A_h00_p01,30,0.09107959620084903,0.03587733723930281
A,lstm_koopman,A_h00_p01,31,0.10077690692070325,0.03966451440396957
A,lstm_koopman,A_h00_p01,32,0.11413295496971342,0.043945213121035234
A,lstm_koopman,A_h00_p01,33,0.12664699671783824,0.04856650484917743
A,lstm_koopman,A_h00_p01,34,0.13817373786261156,0.053393450747500654
A,lstm_koopman,A_h00_p01,35,0.1496519873994482,0.058389083408576854
A,lstm_koopman,A_h00_p01,36,0.16489561646787762,0.06379558097627193
A,lstm_koopman,A_h00_p01,37,0.180475345145145,0.06957144717227687
A,lstm_koopman,A_h00_p01,38,0.19719433674617073,0.07573716638300475
A,lstm_koopman,A_h00_p01,39,0.21648300900572515,0.08240571789250672
A,lstm_koopman,A_h00_p01,40,0.23203879700802849,0.08925796807998848
A,lstm_koopman,A_h00_p01,41,0.24847063433487357,0.09632478732196638
A,lstm_koopman,A_h00_p01,42,0.2686623989309531,0.10380803429738297
A,lstm_koopman,A_h00_p01,43,0.28488764307573516,0.11141348761134326
A,lstm_koopman,A_h00_p01,44,0.3024689400230541,0.11920617778880918
A,lstm_koopman,A_h00_p01,45,0.32069751589546275,0.12719991796942468
A,lstm_koopman,A_h00_p01,46,0.3396788350522246,0.13541189754875543
A,lstm_koopman,A_h00_p01,47,0.35827393683566244,0.1437960868369732
A,lstm_koopman,A_h00_p01,48,0.3775743024451457,0.1523698993936696
A,lstm_koopman,A_h00_p01,49,0.39714510223623223,0.16112616249700829
A,lstm_koopman,A_h00_p01,50,0.4207801738706222,0.17024548901701883
A,lstm_koopman,A_h00_p01,51,0.448322605577667,0.17987847124035578
A,lstm_koopman,A_h00_p01,52,0.47670652195688945,0.19001106209094862
A,lstm_koopman,A_h00_p01,53,0.5047319231252002,0.2005733718618663
A,lstm_koopman,A_h00_p01,54,0.5341857408358917,0.2115869190635039
A,lstm_koopman,A_h00_p01,55,0.5664200655384041,0.22313302204001176
A,lstm_koopman,A_h00_p01,56,0.599583184290616,0.23519972511004328
A,lstm_koopman,A_h00_p01,57,0.6317422053810043,0.24768957697165633
A,lstm_koopman,A_h00_p01,58,0.6654030412977102,0.2606265137282075
A,lstm_koopman,A_h00_p01,59,0.6987140346968127,0.2739516140146672
A,lstm_koopman,A_h00_p01,60,0.7344399331811544,0.2877302480305807
A,lstm_koopman,A_h00_p01,61,0.7659040756465999,0.30174168713328303
A,lstm_koopman,A_h00_p01,62,0.7948551879077217,0.3158635260816195
A,lstm_koopman,A_h00_p01,63,0.8239757266017305,0.33009526183395
A,lstm_koopman,A_h00_p01,64,0.8548311835400669,0.3444968684346425
A,lstm_koopman,A_h00_p01,65,0.8866061325164667,0.35909005395770166
A,lstm_koopman,A_h00_p01,66,0.9149530661519065,0.3737323515362582
A,lstm_koopman,A_h00_p01,67,0.9431705371545767,0.38841772637267374
A,lstm_koopman,A_h00_p01,68,0.971550455394807,0.40315097901940117
A,lstm_koopman,A_h00_p01,69,1.0008456815950995,0.41796228396691687
A,lstm_koopman,A_h00_p01,70,1.030504954512536,0.43285961016370056
A,lstm_koopman,A_h00_p01,71,1.0552933377148226,0.4476757657243744
A,lstm_koopman,A_h00_p01,72,1.0744870754500027,0.4622392275607547
A,lstm_koopman,A_h00_p01,73,1.0948379410040292,0.4766112911586135
A,lstm_koopman,A_h00_p01,74,1.1181342178665004,0.4909007399246655
A,lstm_koopman,A_h00_p01,75,1.1450836859718556,0.505226000199437
A,lstm_koopman,A_h00_p01,76,1.1823843862498877,0.5198941084320825
A,lstm_koopman,A_h00_p01,77,1.2201909799298998,0.5348976988022542
A,lstm_koopman,A_h00_p01,78,1.2613494306260766,0.550313425803233
A,lstm_koopman,A_h00_p01,79,1.301895315473047,0.5660973549670588
A,lstm_koopman,A_h00_p01,80,1.3370641792554017,0.5820714263323192
A,lstm_koopman,A_h00_p01,81,1.3717732512837288,0.5982106392425434
A,lstm_koopman,A_h00_p01,82,1.4060271046058292,0.6144921133077321
A,lstm_koopman,A_h00_p01,83,1.4366265966964427,0.6308069194443152
A,lstm_koopman,A_h00_p01,84,1.4646732401697788,0.6470851252129123
A,lstm_koopman,A_h00_p01,85,1.4923744845994065,0.663321330889579
A,lstm_koopman,A_h00_p01,86,1.5240342552767445,0.6796225986939313
A,lstm_koopman,A_h00_p01,87,1.561352316190981,0.6961312834272432
A,lstm_koopman,A_h00_p01,88,1.6036428073197317,0.7129624711301079
A,lstm_koopman,A_h00_p01,89,1.643078868566131,0.7300259412771404
A,lstm_koopman,A_h00_p01,90,1.6828741951954114,0.7473176955418533
A,lstm_koopman,A_h00_p01,91,1.727213018670985,0.7649376993820362
A,lstm_koopman,A_h00_p01,92,1.7736790403303466,0.7829205258147803
A,lstm_koopman,A_h00_p01,93,1.8197747199008485,0.801237742814423
A,lstm_koopman,A_h00_p01,94,1.8612305681699617,0.8197592915733107
A,lstm_koopman,A_h00_p01,95,1.8965577844743915,0.8383280934486801
A,lstm_koopman,A_h00_p01,96,1.9272090157890036,0.8568326111308501
A,lstm_koopman,A_h00_p01,97,1.9584065722566166,0.8752903504010264
A,lstm_koopman,A_h00_p01,98,1.999023863149675,0.8939194626751359
A,lstm_koopman,A_h00_p01,99,2.0396739086534916,0.9127120548793329
A,lstm_koopman,A_h00_p01,100,2.0785010911972335,0.9316193053130204
A,lstm_koopman,A_h00_p02,1,0.0032750057253214766,0.0032750057253214766
A,lstm_koopman,A_h00_p02,2,0.010770348851135005,0.007960090353633983
A,lstm_koopman,A_h00_p02,3,0.019911889268939765,0.013206177987777186
A,lstm_koopman,A_h00_p02,4,0.017041209113138042,0.014261944285161922
A,lstm_koopman,A_h00_p02,5,0.016712900730120668,0.014784676323728695
A,lstm_koopman,A_h00_p02,6,0.013623792452480847,0.01459760819892191
A,lstm_koopman,A_h00_p02,7,0.014319438922255427,0.014558195148259264
A,lstm_koopman,A_h00_p02,8,0.012120801007532487,0.014276296521191155
A,lstm_koopman,A_h00_p02,9,0.011196765148571876,0.01396769562112707
A,lstm_koopman,A_h00_p02,10,0.015069669554029117,0.01408177413946021
A,lstm_koopman,A_h00_p02,11,0.013895777548646359,0.014064966996791476
A,lstm_koopman,A_h00_p02,12,0.012195971413763244,0.01391880616753971
A,lstm_koopman,A_h00_p02,13,0.012453170514737258,0.013811587769872579
A,lstm_koopman,A_h00_p02,14,0.013253833898780437,0.01377249731073822
A,lstm_koopman,A_h00_p02,15,0.013342269590773111,0.013744234447634033
A,lstm_koopman,A_h00_p02,16,0.011766950756397887,0.013629060950723188
A,lstm_koopman,A_h00_p02,17,0.007216163783377286,0.013337461302937342
A,lstm_koopman,A_h00_p02,18,0.008802106250754725,0.013126671179478112
A,lstm_koopman,A_h00_p02,19,0.006743046503166171,0.012869874265771138
A,lstm_koopman,A_h00_p02,20,0.0069555972008167105,0.012640055263206754
A,lstm_koopman,A_h00_p02,21,0.009129399174880344,0.012495267428744525
A,lstm_koopman,A_h00_p02,22,0.012170467952770754,0.012480687190838164
A,lstm_koopman,A_h00_p02,23,0.014571658277847795,0.012578828634185144
A,lstm_koopman,A_h00_p02,24,0.015209207633253286,0.012699309991786823
A,lstm_koopman,A_h00_p02,25,0.013309263866824166,0.012724269546180906
A,lstm_koopman,A_h00_p02,26,0.010444122628403017,0.012644177110089042
A,lstm_koopman,A_h00_p02,27,0.0073232555250117865,0.012487602231158898
A,lstm_koopman,A_h00_p02,28,0.009205827852484872,0.01238537865288282
A,lstm_koopman,A_h00_p02,29,0.009450326248874546,0.012295838360611343
A,lstm_koopman,A_h00_p02,30,0.009453893592058523,0.012211767129519142
A,lstm_koopman,A_h00_p02,31,0.012342357800723281,0.012216001522130059
A,lstm_koopman,A_h00_p02,32,0.016752365194404123,0.012382943446097392
A,lstm_koopman,A_h00_p02,33,0.02149738861055829,0.012755190203883666
A,lstm_koopman,A_h00_p02,34,0.021263263779571377,0.013084631007057451
A,lstm_koopman,A_h00_p02,35,0.01715696755928754,0.013218405855817995
A,lstm_koopman,A_h00_p02,36,0.018359392026597515,0.013387894763871177
A,lstm_koopman,A_h00_p02,37,0.015916852085827788,0.013462492765264672
A,lstm_koopman,A_h00_p02,38,0.015496801699687658,0.013519949379719912
A,lstm_koopman,A_h00_p02,39,0.019577704471482375,0.013708756044409175
A,lstm_koopman,A_h00_p02,40,0.022050628567617477,0.013978107811276626
A,lstm_koopman,A_h00_p02,41,0.02485626696687634,0.01434193401836754
A,lstm_koopman,A_h00_p02,42,0.031031835355761376,0.014957327183900629
A,lstm_koopman,A_h00_p02,43,0.034480085871218716,0.015689713008261497
A,lstm_koopman,A_h00_p02,44,0.03758039214661948,0.016512716124800562
A,lstm_koopman,A_h00_p02,45,0.04063655183414814,0.017415701901810295
A,lstm_koopman,A_h00_p02,46,0.045095874384230634,0.01846408862315467
A,lstm_koopman,A_h00_p02,47,0.049742568366999786,0.019654873937901888
A,lstm_koopman,A_h00_p02,48,0.05553929105765358,0.0210363644070527
A,lstm_koopman,A_h00_p02,49,0.0605216866523877,0.02254440003484863
A,lstm_koopman,A_h00_p02,50,0.06705763634214909,0.02424911349531309
A,lstm_koopman,A_h00_p02,51,0.07481190948050438,0.026196017159307715
A,lstm_koopman,A_h00_p02,52,0.08081200778699647,0.028259912375372325
A,lstm_koopman,A_h00_p02,53,0.08408090256431439,0.030281065708715294
A,lstm_koopman,A_h00_p02,54,0.08704437775937558,0.03225325121242018
A,lstm_koopman,A_h00_p02,55,0.09287111605172675,0.03432458534222252
A,lstm_koopman,A_h00_p02,56,0.09935096608157838,0.03651573980630436
A,lstm_koopman,A_h00_p02,57,0.1062571026163529,0.03883408930627437
A,lstm_koopman,A_h00_p02,58,0.11380687033860322,0.04129643338410761
A,lstm_koopman,A_h00_p02,59,0.11979688289339617,0.0438147539088245
A,lstm_koopman,A_h00_p02,60,0.12713475084885809,0.04644485472377636
A,lstm_koopman,A_h00_p02,61,0.13254786111791167,0.04908948124543398
A,lstm_koopman,A_h00_p02,62,0.14007088393295575,0.051839743725635684
A,lstm_koopman,A_h00_p02,63,0.14665377290934498,0.054645116097720325
A,lstm_koopman,A_h00_p02,64,0.15300508578453229,0.057491051642833406
A,lstm_koopman,A_h00_p02,65,0.16264249851744517,0.06050896024428998
A,lstm_koopman,A_h00_p02,66,0.17328139707819665,0.06372445062750472
A,lstm_koopman,A_h00_p02,67,0.18518300957840594,0.06717163548832476
A,lstm_koopman,A_h00_p02,68,0.19571985857924926,0.07077430783754651
A,lstm_koopman,A_h00_p02,69,0.20792053058972904,0.074585145122466
A,lstm_koopman,A_h00_p02,70,0.22182998995576023,0.07865400468204177
A,lstm_koopman,A_h00_p02,71,0.23603240723256427,0.08296978653724739
A,lstm_koopman,A_h00_p02,72,0.2522676453042184,0.08759137560665174
A,lstm_koopman,A_h00_p02,73,0.2685275231690358,0.0924927960547018
A,lstm_koopman,A_h00_p02,74,0.2884930402923736,0.09779578825316983
A,lstm_koopman,A_h00_p02,75,0.30754221696313216,0.10342916506923643
A,lstm_koopman,A_h00_p02,76,0.32638391518139953,0.10935491915559863
A,lstm_koopman,A_h00_p02,77,0.3388755624664476,0.11530211704080483
A,lstm_koopman,A_h00_p02,78,0.3521931274737595,0.12130289065746241
A,lstm_koopman,A_h00_p02,79,0.3679904336051421,0.1274451720887467
A,lstm_koopman,A_h00_p02,80,0.38074186313614844,0.1336087499732931
A,lstm_koopman,A_h00_p02,81,0.39430505494358126,0.1398226531880471
A,lstm_koopman,A_h00_p02,82,0.4102845988768251,0.1461670350036282
A,lstm_koopman,A_h00_p02,83,0.430359774167679,0.15277053070100394
A,lstm_koopman,A_h00_p02,84,0.4491351255597615,0.15956957245967351
A,lstm_koopman,A_h00_p02,85,0.46242600880846735,0.1663689551017264
A,lstm_koopman,A_h00_p02,86,0.47689498828010324,0.17320885073544653
A,lstm_koopman,A_h00_p02,87,0.49559850532162414,0.180221134668455
A,lstm_koopman,A_h00_p02,88,0.5109664362446656,0.18728978795425866
A,lstm_koopman,A_h00_p02,89,0.5220409275869474,0.1942818415245032
A,lstm_koopman,A_h00_p02,90,0.5367828025084233,0.20131455205656917
A,lstm_koopman,A_h00_p02,91,0.551741570963911,0.2083925437753605
A,lstm_koopman,A_h00_p02,92,0.5630645310601688,0.21541012010318908
A,lstm_koopman,A_h00_p02,93,0.5744400790428525,0.22237528170525786
A,lstm_koopman,A_h00_p02,94,0.590059592910835,0.22940931442304704
A,lstm_koopman,A_h00_p02,95,0.6097186942499021,0.23661757818891374
A,lstm_koopman,A_h00_p02,96,0.627552516464372,0.24394053664476614
