panel,model,group,conditions,horizon,endpoint_mean,endpoint_min,endpoint_max,cumulative_mean,cumulative_min,cumulative_max
A,mlp_koopman,history_00,7,90,0.6003090941009218,0.042479256566246085,1.578515191968358,0.2532863842053004,0.023392285145166416,0.6945529297761305
A,mlp_koopman,history_00,7,91,0.6173167037615619,0.043183529428887195,1.6212669647163458,0.26010626935881664,0.023699753696982576,0.7113278565459027
A,mlp_koopman,history_00,7,92,0.6340468142602492,0.042747427842975076,1.66604514362244,0.2670311754252012,0.02398823764963995,0.7284628880681855
A,mlp_koopman,history_00,7,93,0.6502329718538263,0.04265364327784864,1.709655456000268,0.2740420315601582,0.02426542375571913,0.7459098094256171
A,mlp_koopman,history_00,7,94,0.6681478536693886,0.04399103063145533,1.7502762640097613,0.28118112004545015,0.024558790567752196,0.7635787888223935
A,mlp_koopman,history_00,7,95,0.6837389269809817,0.043924484296322,1.7834355383810068,0.2883864767202509,0.02484138621669491,0.7812781942235217
A,mlp_koopman,history_00,7,96,0.6993529452648285,0.04763659468461333,1.8147866653303941,0.2956533400814226,0.025185399979454678,0.7989643963290064
A,mlp_koopman,history_00,7,97,0.7104281769010053,0.04649481205847925,1.8435135406326646,0.30286821447410145,0.025496105882644404,0.8165780775809832
A,mlp_koopman,history_00,7,98,0.7286355922917577,0.04792835794758501,1.8811103075051931,0.31020902003725326,0.025823599941881246,0.8343282303087337
A,mlp_koopman,history_00,7,99,0.7476032345633872,0.047868102917180876,1.9228747336294192,0.3176874746597337,0.026139383584735894,0.8523028794790548
A,mlp_koopman,history_00,7,100,0.7631859014671326,0.04698086554970134,1.9601578150783077,0.3252142877724062,0.02642927766182897,0.8703896730687531
A,mlp_koopman,history_01,7,1,0.003558127550191125,0.0033524912651309714,0.0038094183066511357,0.003558127550191125,0.0033524912651309714,0.0038094183066511357
A,mlp_koopman,history_01,7,2,0.008739344731711717,0.00837192697420936,0.009226068612699267,0.0066724277603185805,0.006387994925137345,0.0070367773560712395
