panel,model,group,conditions,horizon,endpoint_mean,endpoint_min,endpoint_max,cumulative_mean,cumulative_min,cumulative_max
A,mlp_koopman,all_conditions,84,83,0.47467311060367445,0.032926308631326076,1.680366490293438,0.2111839475444826,0.021295106092398777,0.979270793572746
A,mlp_koopman,all_conditions,84,84,0.48839509511391505,0.03483181125533934,1.702393399639028,0.21686241186691604,0.021616134921982614,0.990987723484432
A,mlp_koopman,all_conditions,84,85,0.501439253614381,0.03475836137626318,1.720252324818625,0.222614517580484,0.0219000459820634,1.002655463557705
A,mlp_koopman,all_conditions,84,86,0.515097355865622,0.03643872153604506,1.737612167768558,0.22845593435821407,0.02221139974807252,1.0142663990382936
A,mlp_koopman,all_conditions,84,87,0.5290208939030853,0.032920380915623965,1.753909999969574,0.23439320007771497,0.022503535819926226,1.0258023185396248
A,mlp_koopman,all_conditions,84,88,0.5434157000300214,0.021480087541210644,1.7685784123994652,0.24043480757447955,0.022814253812989474,1.0372351475500312
A,mlp_koopman,all_conditions,84,89,0.5569401209653554,0.013181465603214457,1.7933217278307145,0.24654657448470155,0.02308835572797834,1.048589695692672
A,mlp_koopman,all_conditions,84,90,0.5708544506233059,0.019159548451336456,1.8308716943073646,0.2527313473326125,0.023392285145166416,1.0597581411783776
A,mlp_koopman,all_conditions,84,91,0.5851447271014811,0.028115224252075972,1.8658497214157352,0.25899216305531525,0.023699753696982576,1.0706731759748793
A,mlp_koopman,all_conditions,84,92,0.6006509019808107,0.03544774663961482,1.9037584962783898,0.2653536805677124,0.02398823764963995,1.0815256558545363
A,mlp_koopman,all_conditions,84,93,0.6160382103235272,0.03914200719793048,1.9387040212679405,0.27180601712192404,0.02426542375571913,1.0923097543506164
A,mlp_koopman,all_conditions,84,94,0.6314563580600211,0.03967586944017804,1.97795753595628,0.27834477203594854,0.024558790567752196,1.1030186148792984
A,mlp_koopman,all_conditions,84,95,0.646658849368066,0.040210422252260396,2.0289968294632104,0.2849611478093746,0.02484138621669491,1.1136967312716644
A,mlp_koopman,all_conditions,84,96,0.6616826123310451,0.039648827708132495,2.08719177238037,0.29164649627639716,0.025185399979454678,1.1241877939412546
A,mlp_koopman,all_conditions,84,97,0.6759517587478879,0.038667986271659176,2.145618263568523,0.29838069056762634,0.025496105882644404,1.1344773221701934
A,mlp_koopman,all_conditions,84,98,0.6913548701238956,0.03373084538195239,2.2014041232504717,0.3051935798801322,0.025823599941881246,1.1446526255167324
A,mlp_koopman,all_conditions,84,99,0.7067862270439453,0.03102764373986816,2.2519186475431345,0.3120843288906913,0.026139383584735894,1.1547361248746575
A,mlp_koopman,all_conditions,84,100,0.7219767263627089,0.02898733297285644,2.2914188598204084,0.31903832658513226,0.02642927766182897,1.1647582279157176
B,mlp_koopman,all_conditions,84,1,0.0028334419870997703,0.0015090405994923558,0.006487340776458088,0.0028334419870997703,0.0015090405994923558,0.006487340776458088
B,mlp_koopman,all_conditions,84,2,0.009345205810338994,0.0051790736676412385,0.018860573195523523,0.0069317727061133025,0.003896315799768124,0.013600684745010787
B,mlp_koopman,all_conditions,84,3,0.008226376988172617,0.0022824346920524716,0.0151824511119093,0.007442533050062478,0.003575233695783737,0.01414760371737742
B,mlp_koopman,all_conditions,84,4,0.011683789641274946,0.00578208815703186,0.021461821571982738,0.008752187860423637,0.004917133764224929,0.015982189828102802
B,mlp_koopman,all_conditions,84,5,0.013822837640262441,0.008565870361057585,0.02591332288155502,0.010030991585276053,0.006332884505198815,0.016887444146267656
B,mlp_koopman,all_conditions,84,6,0.013166692355883504,0.008447260582879885,0.028235335883218075,0.010656721292795318,0.007040242159965174,0.019249082408453876
B,mlp_koopman,all_conditions,84,7,0.013682820283035866,0.008143188112269906,0.03381719433641347,0.011182556442850844,0.007568342641658188,0.021930949019239736
B,mlp_koopman,all_conditions,84,8,0.013666609141845304,0.008591518371580962,0.04050380347834443,0.01157151597302717,0.008072176805362395,0.025018302726213745
B,mlp_koopman,all_conditions,84,9,0.012611047890453062,0.007187626419789991,0.0445709290134441,0.0117390818924407,0.00800626689281414,0.027876496439205367
B,mlp_koopman,all_conditions,84,10,0.013569362619129796,0.005835268666059772,0.05101277287415697,0.011984960328666543,0.007965685504906398,0.030977725029181197
B,mlp_koopman,all_conditions,84,11,0.013462620084390864,0.004812008349038795,0.05652741484173495,0.012177948669898922,0.007854801260700995,0.03410084390921244
B,mlp_koopman,all_conditions,84,12,0.014868410831740123,0.005183058039400263,0.06503060439634127,0.012500906108492103,0.00766998299213829,0.03766134470147368
B,mlp_koopman,all_conditions,84,13,0.01748446261291478,0.00562942776848093,0.07388462746602494,0.013047345382377238,0.007559404438030491,0.04158352187740486
B,mlp_koopman,all_conditions,84,14,0.01977224318409046,0.005041421544285275,0.08451855644042083,0.013756652570338581,0.007513106027214944,0.04490649123998547
B,mlp_koopman,all_conditions,84,15,0.021074208919651508,0.005214070574395913,0.10022333300594491,0.014514701645170856,0.00751532467981254,0.0475705401016366
B,mlp_koopman,all_conditions,84,16,0.022404789022194997,0.006548282706484161,0.10576099325728898,0.015207995853448083,0.007694242591296737,0.05264678147944058
B,mlp_koopman,all_conditions,84,17,0.02196792949595738,0.005571793838644526,0.10417756304347982,0.015778974538570675,0.007741515028553186,0.05698291913525836
B,mlp_koopman,all_conditions,84,18,0.023615094063429903,0.005243486820491214,0.10562670340735435,0.016420552321090694,0.007789358673505652,0.06071651007239707
B,mlp_koopman,all_conditions,84,19,0.024222200295417773,0.005334752852844336,0.1118912635082763,0.017028908578465268,0.007739979656459619,0.06443134149340898
B,mlp_koopman,all_conditions,84,20,0.026929754854697813,0.00806857558977484,0.12341901588901633,0.01773353522798175,0.007937389689772463,0.0685962138347222
B,mlp_koopman,all_conditions,84,21,0.027847866834574637,0.004182394802842853,0.1388591831663896,0.01845142433962364,0.00838655672399505,0.07348167371101567
B,mlp_koopman,all_conditions,84,22,0.03148550968917486,0.0063126098643029715,0.15641375038472838,0.01934276590022046,0.008829405706028512,0.07915920239050822
B,mlp_koopman,all_conditions,84,23,0.03313373632630575,0.005377456018693938,0.17143178977770016,0.020259030519069715,0.00880846453372955,0.08527316812675993
B,mlp_koopman,all_conditions,84,24,0.03492309705132748,0.0045908203806719235,0.18295876438590924,0.021186270783509008,0.008758583585660788,0.09145096890324983
B,mlp_koopman,all_conditions,84,25,0.03682251233546886,0.005678862585228187,0.19022574481849244,0.022123426935730866,0.008766983383413392,0.09734568241313758
B,mlp_koopman,all_conditions,84,26,0.03990290124578068,0.007237409324287849,0.19450339929343405,0.023147892922738285,0.008892882642454485,0.10279481419288382
B,mlp_koopman,all_conditions,84,27,0.042192957567740656,0.005264211887306247,0.2153835910051934,0.024234642939791325,0.008914427448939421,0.10770693550665399
